,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
105,631a51c37255a77e0e6edd1a,2023-12-22,10,2,7705229,3852614.5,57789,0,0.0,2,2,2,2,Hyper-Active Buyer
106,631a51c57255a77e0e6eddce,2023-12-31,1,370,5158979392,13943187.545945946,34845338,0,0.0,12,3,7,2,Hyper-Active Buyer
107,631a51c57255a77e0e6eddd7,2023-12-26,6,42,273315000,6507500.0,2049862,0,0.0,5,2,2,2,Hyper-Active Buyer
108,631a51c65b9755003d256041,2023-12-15,17,7,19328350,2761192.8571428573,144960,0,0.0,1,1,1,2,Hyper-Active Buyer
109,631a51c77255a77e0e6ede1b,2023-12-28,4,181,2527175277,13962294.348066298,18121247,0,0.0,13,3,8,2,Hyper-Active Buyer
110,631a51c87255a77e0e6ede78,2023-12-23,9,37,297028836,8027806.378378378,2227704,0,0.0,5,3,3,2,Hyper-Active Buyer
111,631a51c97255a77e0e6edea7,2023-12-30,2,68,148843665,2188877.4264705884,1116313,0,0.0,6,3,3,2,Hyper-Active Buyer
112,631a51ca7255a77e0e6edf01,2023-12-31,1,130,472944863,3638037.4076923076,3547062,0,0.0,10,2,6,2,Hyper-Active Buyer
113,631a51ce7255a77e0e6edfce,2023-12-27,5,177,601682013,3399333.406779661,4512579,0,0.0,19,3,5,2,Hyper-Active Buyer
114,631a51d05b9755003d2562be,2023-12-20,12,14,821584779,58684627.071428575,6161877,0,0.0,3,1,2,2,Hyper-Active Buyer
115,631a51d05b9755003d2562cb,2023-12-31,1,21,1108266896,52774614.0952381,8311992,0,0.0,7,3,7,2,Hyper-Active Buyer
116,631a51d57255a77e0e6ee17f,2023-12-22,10,32,864363765,27011367.65625,6482716,0,0.0,10,4,5,2,Hyper-Active Buyer
117,631a51d57255a77e0e6ee1a1,2023-12-30,2,24,92048900,3835370.8333333335,690366,0,0.0,5,3,3,2,Hyper-Active Buyer
118,631a51d57255a77e0e6ee1ad,2023-12-31,1,21,222512936,10595854.095238095,1668839,0,0.0,9,4,7,2,Hyper-Active Buyer
119,631a51d65b9755003d256477,2023-11-01,61,6,6797060,1132843.3333333333,50975,0,0.0,4,3,4,2,Hyper-Active Buyer
120,631a51d75b9755003d256497,2023-12-22,10,9,652350000,72483333.33333333,4892625,0,0.0,1,1,1,2,Hyper-Active Buyer
121,631a51d77255a77e0e6ee204,2023-11-29,33,13,253165600,19474276.923076924,1898742,0,0.0,5,2,4,2,Hyper-Active Buyer
122,631a51d85b9755003d2564a8,2023-12-26,6,14,438784000,31341714.285714287,3290872,0,0.0,2,1,2,2,Hyper-Active Buyer
123,631a51d85b9755003d2564d6,2023-09-07,116,3,6283400,2094466.6666666667,47124,0,0.0,2,2,2,0,Seasonal Buyer
124,631a51d85b9755003d2564e7,2023-12-27,5,24,1263185850,52632743.75,9473885,0,0.0,4,2,3,2,Hyper-Active Buyer
125,631a51d95b9755003d25650a,2023-10-10,83,4,21986100,5496525.0,164895,0,0.0,2,2,2,0,Seasonal Buyer
126,631a51d97255a77e0e6ee274,2023-12-30,2,37,441094377,11921469.64864865,3308198,0,0.0,3,2,2,2,Hyper-Active Buyer
127,631a51d97255a77e0e6ee28b,2023-12-22,10,9,197201750,21911305.555555556,1479010,0,0.0,2,1,1,2,Hyper-Active Buyer
128,631a51da5b9755003d25654d,2023-12-15,17,5,15032791,3006558.2,112743,0,0.0,3,2,3,2,Hyper-Active Buyer
129,631a51da7255a77e0e6ee2c8,2023-12-20,12,26,179314074,6896695.153846154,1344846,0,0.0,4,2,2,2,Hyper-Active Buyer
