,seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
2414,631a5d12aa3096cbda25ec24,2023-08-19,135,5,1140000,228000.0,8548,0,0.0,5,2,3,Mikro,2,Seasonal Seller
2418,631a5d13aa3096cbda25ec93,2023-07-06,179,1,4724500,4724500.0,35433,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2423,631a5d19aa3096cbda25ee60,2023-07-22,163,1,19980000,19980000.0,149850,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2425,631a5d19aa3096cbda25ee72,2023-07-28,157,4,194704813,48676203.25,1460284,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2426,631a5d1aaa3096cbda25eeb4,2023-09-07,116,1,914691892,914691892.0,2286729,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2428,631a5d1aaa3096cbda25eee1,2023-10-20,73,3,92197000,30732333.333333332,691477,0,0.0,2,1,2,Kecil,2,Seasonal Seller
2438,631a5d20aa3096cbda25efee,2023-10-07,86,11,31788750,2889886.3636363638,238408,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2439,631a5d20aa3096cbda25f026,2023-10-05,88,2,26240000,13120000.0,196800,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2441,631a5d22aa3096cbda25f087,2023-07-27,158,2,8565000,4282500.0,64237,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2442,631a5d22aa3096cbda25f094,2023-09-27,96,1,184000000,184000000.0,1380000,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2444,631a5d22aa3096cbda25f0e1,2023-10-10,83,7,38692660,5527522.857142857,290192,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2448,631a5d25aa3096cbda25f1af,2023-09-09,114,1,9174150,9174150.0,68806,0,0.0,1,1,1,Swasta,2,Seasonal Seller
2453,631a5d26aa3096cbda25f212,2023-09-21,102,1,752580000,752580000.0,1881450,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2454,631a5d26aa3096cbda25f219,2023-09-29,94,3,348350000,116116666.66666667,2612625,0,0.0,3,1,1,Kecil,2,Seasonal Seller
2456,631a5d28aa3096cbda25f26a,2023-08-25,129,1,19500147,19500147.0,146251,0,0.0,1,1,1,Swasta,2,Seasonal Seller
2466,631a5d2aaa3096cbda25f34d,2023-10-19,74,1,47850000,47850000.0,358875,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2467,631a5d2aaa3096cbda25f351,2023-10-12,81,3,458770,152923.33333333334,3440,0,0.0,3,2,2,Menengah,2,Seasonal Seller
2474,631a5d2faa3096cbda25f506,2023-10-12,81,2,168500,84250.0,1263,0,0.0,2,1,2,Kecil,2,Seasonal Seller
2480,631a5d33aa3096cbda25f676,2023-10-13,80,1,236430000,236430000.0,1773225,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2481,631a5d33aa3096cbda25f67e,2023-10-11,82,2,8663500,4331750.0,64976,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2487,631a5d34aa3096cbda25f740,2023-09-29,94,3,1126604689,375534896.3333333,5633022,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2491,631a5d35aa3096cbda25f82d,2023-10-24,69,10,46022330,4602233.0,345164,0,0.0,4,1,4,Kecil,2,Seasonal Seller
2493,631a5d36aa3096cbda25f84e,2023-09-12,111,4,176854000,44213500.0,1326405,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2498,631a5d37aa3096cbda25f898,2023-09-12,111,1,40995630,40995630.0,307467,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2499,631a5d38aa3096cbda25f8cb,2023-07-08,177,1,640000,640000.0,4800,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2501,631a5d38aa3096cbda25f8ec,2023-08-29,125,2,278500,139250.0,2088,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2503,631a5d39aa3096cbda25f9b1,2023-06-28,187,1,109446000,109446000.0,820845,0,0.0,1,1,1,Swasta,2,Seasonal Seller
2504,631a5d39aa3096cbda25f9b5,2023-07-18,167,2,25141300,12570650.0,188559,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2525,631a5d45aa3096cbda25fd4e,2023-08-08,146,3,322089410,107363136.66666667,2415670,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2533,631a5d49aa3096cbda25feb4,2023-08-26,128,2,115715914,57857957.0,867869,0,0.0,1,1,1,Besar,2,Seasonal Seller
2534,631a5d49aa3096cbda25feb8,2023-07-27,158,1,109955175,109955175.0,824663,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2548,631a5d53aa3096cbda2601d5,2023-09-30,93,4,199625175,49906293.75,1497187,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2558,631a5d54aa3096cbda2602d0,2023-09-09,114,1,750000,750000.0,5625,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2570,631a5d55aa3096cbda260411,2023-10-10,83,5,371654196,74330839.2,2787404,0,0.0,3,1,2,Menengah,2,Seasonal Seller
2573,631a5d56aa3096cbda260465,2023-10-05,88,4,2166400,541600.0,16247,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2576,631a5d56aa3096cbda26050f,2023-09-13,110,1,2850450,2850450.0,21378,0,0.0,1,0,0,Menengah,2,Seasonal Seller
2578,631a5d56aa3096cbda26052f,2023-08-01,153,2,72192180,36096090.0,541440,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2579,631a5d56aa3096cbda260543,2023-10-03,90,4,233100000,58275000.0,1748249,0,0.0,1,1,1,Swasta,2,Seasonal Seller
2582,631a5d56aa3096cbda2605c8,2023-10-12,81,3,135638745,45212915.0,1017290,0,0.0,3,1,2,Kecil,2,Seasonal Seller
2594,631a5d57aa3096cbda2606f2,2023-10-12,81,8,89576500,11197062.5,671823,0,0.0,4,1,2,Kecil,2,Seasonal Seller
2600,631a5d58aa3096cbda2607a2,2023-09-20,103,2,260200,130100.0,1951,1,50000.0,2,1,1,Mikro,2,Seasonal Seller
2609,631a5d59aa3096cbda2608f7,2023-09-06,117,5,143622800,28724560.0,1077168,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2610,631a5d59aa3096cbda26096d,2023-07-25,160,1,6050000,6050000.0,45375,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2611,631a5d59aa3096cbda260989,2023-08-19,135,1,64800,64800.0,486,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2612,631a5d59aa3096cbda260999,2023-07-25,160,2,24087000,12043500.0,180651,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2613,631a5d59aa3096cbda2609f7,2023-09-30,93,5,307683548,61536709.6,2307625,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2621,631a5d59aa3096cbda260a6d,2023-08-18,136,1,115000,115000.0,862,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2623,631a5d5aaa3096cbda260a9c,2023-08-29,125,2,1338755,669377.5,10039,0,0.0,2,2,2,Menengah,2,Seasonal Seller
2629,631a5d5aaa3096cbda260b1a,2023-09-29,94,3,204240000,68080000.0,1531800,0,0.0,2,2,2,Kecil,2,Seasonal Seller
2643,631a5d5baa3096cbda260c65,2023-10-18,75,2,27944390,13972195.0,209582,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2646,631a5d5baa3096cbda260c8e,2023-10-24,69,5,1037220,207444.0,7778,0,0.0,3,2,2,Kecil,2,Seasonal Seller
2655,631a5d5baa3096cbda260d15,2023-09-13,110,1,48000,48000.0,360,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2658,631a5d5baa3096cbda260d36,2023-10-07,86,4,164779500,41194875.0,1235846,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2659,631a5d5baa3096cbda260d49,2023-09-29,94,2,116247,58123.5,871,0,0.0,2,2,2,Mikro,2,Seasonal Seller
2663,631a5d5caa3096cbda260ddb,2023-10-11,82,3,380140000,126713333.33333333,2851050,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2665,631a5d5caa3096cbda260e5f,2023-08-31,123,2,648901560,324450780.0,3244507,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2666,631a5d5caa3096cbda260e69,2023-10-05,88,2,554928960,277464480.0,2774644,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2668,631a5d5caa3096cbda260e73,2023-09-07,116,5,33915000,6783000.0,254361,0,0.0,2,1,2,Kecil,2,Seasonal Seller
2669,631a5d5caa3096cbda260e79,2023-08-05,149,3,463914600,154638200.0,3479359,0,0.0,1,1,1,Besar,2,Seasonal Seller
2685,631a5d5eaa3096cbda261045,2023-07-22,163,1,5215500,5215500.0,39116,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2688,631a5d5eaa3096cbda261058,2023-07-21,164,3,2539089,846363.0,19042,0,0.0,3,1,1,Kecil,2,Seasonal Seller
2691,631a5d5eaa3096cbda2610b2,2023-09-05,118,2,2100022,1050011.0,15750,2,500000.0,2,0,0,Mikro,2,Seasonal Seller
2713,631a5d6aaa3096cbda261bc9,2023-10-11,82,1,44400000,44400000.0,333000,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2718,631a5d7e8755a8a9896084f5,2023-07-25,160,1,136530,136530.0,1023,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2720,631a5d7e8755a8a989608560,2023-10-11,82,1,519000,519000.0,3892,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2726,631a5d818755a8a989608740,2023-10-07,86,3,2825600,941866.6666666666,21192,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2727,631a5d818755a8a98960875d,2023-09-29,94,2,112000,56000.0,840,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2728,631a5d828755a8a9896087eb,2023-09-07,116,1,30000,30000.0,225,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2731,631a5d838755a8a9896088b2,2023-08-10,144,1,54006,54006.0,405,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2734,631a5d858755a8a9896089a6,2023-09-15,108,4,512160000,128040000.0,3841200,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2737,631a5d858755a8a9896089d5,2023-10-20,73,6,638525,106420.83333333333,4787,0,0.0,5,1,1,Mikro,2,Seasonal Seller
2747,631a5d878755a8a989608ad9,2023-10-27,66,1,7586850,7586850.0,56901,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2749,631a5d878755a8a989608ae6,2023-10-13,80,7,6605000,943571.4285714285,49535,0,0.0,2,1,2,Menengah,2,Seasonal Seller
2752,631a5d888755a8a989608b88,2023-10-12,81,2,900200,450100.0,6750,0,0.0,2,2,2,Kecil,2,Seasonal Seller
2755,631a5d898755a8a989608c06,2023-07-15,170,1,7215000,7215000.0,54112,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2759,631a5d8a8755a8a989608c7f,2023-10-13,80,2,264934800,132467400.0,1987010,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2760,631a5d8b8755a8a989608c8a,2023-10-10,83,11,957669938,87060903.45454545,7182519,0,0.0,4,3,3,Menengah,2,Seasonal Seller
2771,631a5d8f8755a8a989608fa0,2023-06-30,185,1,85000,85000.0,637,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2774,631a5d908755a8a98960906b,2023-08-09,145,1,24285135,24285135.0,182138,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2779,631a5d928755a8a98960913b,2023-09-30,93,6,119731681,19955280.166666668,897983,0,0.0,2,2,2,Kecil,2,Seasonal Seller
2780,631a5d928755a8a98960915b,2023-10-12,81,2,33106000,16553000.0,248295,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2791,631a5d948755a8a989609264,2023-10-18,75,5,29357215,5871443.0,220176,0,0.0,3,2,3,Kecil,2,Seasonal Seller
2798,631a5d948755a8a9896092f6,2023-09-28,95,1,95460000,95460000.0,715950,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2800,631a5d958755a8a989609320,2023-08-19,135,8,659022500,82377812.5,4942668,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2801,631a5d958755a8a989609327,2023-10-10,83,1,132090000,132090000.0,990675,0,0.0,1,1,1,Besar,2,Seasonal Seller
2802,631a5d958755a8a989609335,2023-07-30,155,2,199102800,99551400.0,1493271,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2803,631a5d958755a8a98960933f,2023-10-24,69,3,30000,10000.0,225,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2821,631a5d9a8755a8a9896095c7,2023-07-12,173,1,156468000,156468000.0,1173510,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2840,631a5d9f8755a8a989609850,2023-09-24,99,4,105450000,26362500.0,790873,0,0.0,2,1,1,Menengah,2,Seasonal Seller
2841,631a5d9f8755a8a989609887,2023-08-22,132,4,39597000,9899250.0,296977,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2847,631a5da08755a8a98960999b,2023-09-28,95,2,84344800,42172400.0,632586,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2850,631a5da08755a8a989609a04,2023-07-26,159,3,145220,48406.666666666664,1088,0,0.0,3,1,2,Mikro,2,Seasonal Seller
2851,631a5da08755a8a989609a14,2023-07-18,167,1,228048,228048.0,1710,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2852,631a5da08755a8a989609a16,2023-10-10,83,1,151139,151139.0,1133,0,0.0,1,1,1,Menengah,2,Seasonal Seller
