,seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
5017,631a6edb7476cace453e32ac,2023-04-20,256,1,150000000,150000000.0,1125000,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5018,631a6edb7476cace453e3321,2023-06-14,201,1,110556000,110556000.0,829170,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5020,631a6edb7476cace453e3342,2023-06-06,209,2,110894550,55447275.0,831709,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5026,631a6edc7476cace453e3478,2023-04-20,256,3,92904225,30968075.0,696781,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5027,631a6edd7476cace453e349d,2023-02-07,328,1,52947000,52947000.0,397102,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5033,631a6edd7476cace453e3527,2023-01-06,360,1,364000,364000.0,2730,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5039,631a6edd7476cace453e3583,2023-01-06,360,1,20109870,20109870.0,150824,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5055,631a6edf7476cace453e378a,2023-01-18,348,1,18612000,18612000.0,139590,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5060,631a6edf7476cace453e37d8,2023-04-28,248,1,26523200,26523200.0,198924,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5064,631a6edf7476cace453e381a,2023-06-21,194,2,8176300,4088150.0,61322,0,0.0,2,2,2,Mikro,1,Big Order Occasional Seller
5066,631a6edf7476cace453e384c,2023-05-11,235,1,79587000,79587000.0,596902,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5074,631a6ee07476cace453e38b6,2023-03-25,282,1,2250000,2250000.0,16875,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5079,631a6ee07476cace453e3918,2023-05-30,216,1,1100000,1100000.0,8250,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5088,631a6ee27476cace453e3a22,2023-06-14,201,1,115000,115000.0,862,1,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5096,631a6ee27476cace453e3a87,2023-04-20,256,1,148000,148000.0,1110,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5113,631a6ee47476cace453e3c28,2023-04-13,263,1,38320,38320.0,287,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5117,631a6ee47476cace453e3d12,2023-06-10,205,1,111902,111902.0,839,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5123,631a76bd7476cace453f7a03,2023-06-21,194,1,145604,145604.0,1092,0,0.0,1,1,1,Swasta,1,Big Order Occasional Seller
5127,631a76c47476cace453f7fb3,2023-04-12,264,1,289300,289300.0,2169,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5132,631a76c67476cace453f8217,2023-06-07,208,1,2376000,2376000.0,17820,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5136,631a76c87476cace453f840c,2023-05-13,233,1,1309110,1309110.0,9818,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5139,631a76c97476cace453f84d2,2023-03-02,305,1,1677000,1677000.0,12577,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5158,631a76d17476cace453f8b78,2023-03-31,276,1,20135000,20135000.0,151012,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5167,631a76da7476cace453f911c,2023-05-19,227,1,38073000,38073000.0,285547,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5170,631a76e07476cace453f92ce,2023-06-08,207,2,49896000,24948000.0,374220,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5179,631a76ea7476cace453f95e0,2023-05-12,234,1,54990,54990.0,412,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5212,631a77077476cace453f9fbe,2023-01-19,347,1,84900000,84900000.0,636750,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5248,631a770a7476cace453fa42d,2023-03-22,285,1,217250,217250.0,1629,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5264,631a770b7476cace453fa609,2023-06-21,194,1,35000,35000.0,262,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5279,631a770c7476cace453fa7af,2023-01-17,349,1,110000,110000.0,825,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
5286,631a770c7476cace453fa875,2023-06-14,201,1,5550000,5550000.0,41625,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5299,631a770d7476cace453fa9e7,2023-03-30,277,1,948495000,948495000.0,2371237,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5315,631a770e7476cace453fac95,2023-06-13,202,1,300310,300310.0,2252,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5316,631a770e7476cace453facb5,2023-03-26,281,1,3552000,3552000.0,26640,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5317,631a770e7476cace453facdf,2023-01-03,363,1,550000,550000.0,4125,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5328,631a770f7476cace453fae48,2023-02-04,331,1,1170900,1170900.0,8781,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5331,631a770f7476cace453fae7a,2023-02-21,314,1,133000000,133000000.0,997500,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5332,631a770f7476cace453faebc,2023-02-18,317,1,46620,46620.0,349,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5335,631a770f7476cace453faf9f,2023-04-14,262,1,128711,128711.0,965,1,50000.0,1,1,1,Menengah,1,Big Order Occasional Seller
5343,631a77107476cace453fb119,2023-01-15,351,1,6400001,6400001.0,48000,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5346,631a77107476cace453fb1b9,2023-01-10,356,1,8200000,8200000.0,61500,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5353,631a77117476cace453fb271,2023-06-09,206,2,3680000,1840000.0,27600,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5354,631a77117476cace453fb30d,2023-06-16,199,1,5698740,5698740.0,42740,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5380,631a77137476cace453fb72b,2023-04-19,257,2,497500,248750.0,3730,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5401,631a77147476cace453fba2a,2023-06-16,199,1,12432000,12432000.0,93240,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5406,631a77157476cace453fbb92,2023-05-17,229,1,1500000,1500000.0,11250,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5409,631a77157476cace453fbc17,2023-02-10,325,1,1800000,1800000.0,13500,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5413,631a77157476cace453fbca5,2023-05-13,233,1,123000,123000.0,922,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5451,631a7ad67476cace45417c8b,2023-05-20,226,1,145200,145200.0,1089,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5455,631a7ad77476cace45417d36,2023-03-31,276,1,112500,112500.0,843,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5474,631a7add7476cace45418127,2023-01-28,338,1,102000,102000.0,765,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5475,631a7add7476cace45418129,2023-05-11,235,1,279480,279480.0,2096,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5486,631a7ade7476cace45418364,2023-04-18,258,1,15191400,15191400.0,113935,0,0.0,1,0,0,Menengah,1,Big Order Occasional Seller
5492,631a7ae07476cace4541849b,2023-02-23,312,1,73700000,73700000.0,552750,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5505,631a7ae47476cace45418932,2023-06-15,200,1,145000,145000.0,1087,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5514,631a7ae77476cace45418c45,2023-02-16,319,1,5312160,5312160.0,39841,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5520,631a7ae87476cace45418d96,2023-04-18,258,1,132190,132190.0,991,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5524,631a7ae97476cace45418ed2,2023-03-23,284,2,116034920,58017460.0,870261,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5528,631a7ae97476cace45418f3a,2023-02-24,311,1,49000,49000.0,367,1,20000.0,1,1,1,Mikro,1,Big Order Occasional Seller
5533,631a7aea7476cace45418ffa,2023-06-01,214,1,32983650,32983650.0,247377,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5534,631a7aea7476cace45418ffe,2023-01-18,348,1,134960,134960.0,1012,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5535,631a7aea7476cace4541905a,2023-06-17,198,1,1375000,1375000.0,10312,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5540,631a7aeb7476cace4541919d,2023-01-19,347,1,25195500,25195500.0,188966,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5541,631a7aec7476cace454191c6,2023-06-08,207,1,150140,150140.0,1126,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5545,631a7aec7476cace45419254,2023-06-03,212,1,69397070,69397070.0,520478,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5552,631a7aef7476cace45419431,2023-04-12,264,1,70124250,70124250.0,525931,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5566,631a7af27476cace45419600,2023-04-08,268,3,688517460,229505820.0,4048164,0,0.0,2,1,1,Mikro,1,Big Order Occasional Seller
5577,631a7af37476cace4541974f,2023-01-03,363,1,8547000,8547000.0,64102,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5583,631a7af37476cace4541976b,2023-04-22,254,2,114345,57172.5,857,0,0.0,2,1,2,Kecil,1,Big Order Occasional Seller
5594,631a7af47476cace45419983,2023-05-13,233,2,39661000,19830500.0,297456,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5603,631a7af57476cace45419a17,2023-01-19,347,1,97353300,97353300.0,730149,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5612,631a7af57476cace45419aab,2023-05-31,215,1,20338071,20338071.0,152535,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5616,631a7af67476cace45419aec,2023-03-15,292,1,6458887,6458887.0,48441,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5627,631a7af77476cace45419c4d,2023-03-15,292,1,458000,458000.0,3435,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5642,631a7af87476cace45419d5d,2023-04-26,250,2,33677400,16838700.0,252580,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5644,631a7af97476cace45419e16,2023-02-09,326,1,33430,33430.0,250,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5649,631a7af97476cace45419e92,2023-01-20,346,1,30746200,30746200.0,230596,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5650,631a7af97476cace45419e94,2023-06-07,208,2,125404330,62702165.0,940532,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5653,631a7af97476cace45419ed0,2023-06-17,198,3,413100,137700.0,3098,3,150000.0,3,1,1,Menengah,1,Big Order Occasional Seller
5684,631a7afc7476cace4541a284,2023-04-22,254,1,360000,360000.0,2700,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5685,631a7afc7476cace4541a2ac,2023-06-02,213,1,60162,60162.0,451,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5689,631a7afc7476cace4541a2d4,2023-04-14,262,1,91797000,91797000.0,688477,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5696,631a7afe7476cace4541a42b,2023-04-19,257,2,136200,68100.0,1021,0,0.0,2,2,2,Mikro,1,Big Order Occasional Seller
5697,631a7afe7476cace4541a43f,2023-03-24,283,1,579911862,579911862.0,1449779,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5700,631a7afe7476cace4541a47b,2023-05-23,223,2,283914400,141957200.0,2129358,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5711,631a7aff7476cace4541a594,2023-06-15,200,1,60000,60000.0,450,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5741,631a7b007476cace4541a799,2023-02-16,319,1,144900,144900.0,1086,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
5746,631a7b007476cace4541a7f7,2023-06-20,195,1,124625,124625.0,934,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5751,631a7b017476cace4541a859,2023-02-14,321,1,24824620,24824620.0,186184,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5771,631a7d1d7476cace454303c3,2023-02-04,331,1,144900,144900.0,1086,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5776,631a7d1e7476cace4543051f,2023-06-13,202,1,26000,26000.0,195,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5778,631a7d1e7476cace45430545,2023-05-01,245,1,37000,37000.0,277,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5779,631a7d1e7476cace45430570,2023-05-10,236,2,23887200,11943600.0,179154,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5780,631a7d1e7476cace45430574,2023-05-21,225,1,99000,99000.0,742,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5782,631a7d1e7476cace45430634,2023-01-07,359,1,100000,100000.0,750,1,17000.0,1,1,1,Mikro,1,Big Order Occasional Seller
5795,631a7d217476cace45430a6d,2023-03-15,292,1,66000,66000.0,495,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5816,631a7d267476cace45431185,2023-04-26,250,1,6070000,6070000.0,45525,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5820,631a7d277476cace454312bb,2023-03-02,305,1,35984,35984.0,269,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5828,631a7d297476cace454315fb,2023-03-18,289,2,116005,58002.5,869,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5829,631a7d2a7476cace45431659,2023-04-11,265,1,86547,86547.0,649,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5831,631a7d2a7476cace45431698,2023-04-21,255,1,28880,28880.0,216,1,20000.0,1,1,1,Mikro,1,Big Order Occasional Seller
5836,631a7d2a7476cace454316e2,2023-04-12,264,2,223000000,111500000.0,1672500,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5838,631a7d2a7476cace4543171f,2023-03-01,306,1,36000,36000.0,270,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5853,631a7d2f7476cace45431917,2023-06-01,214,1,62096,62096.0,465,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5856,631a7d307476cace454319d4,2023-04-19,257,1,1054500000,1054500000.0,2636250,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5864,631a7d337476cace45431b05,2023-06-14,201,1,50001,50001.0,375,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5866,631a7d3b7476cace45434c8a,2023-03-04,303,1,42276,42276.0,317,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5874,631a7ef37476cace45448724,2023-04-25,251,1,9300000,9300000.0,69750,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5888,631a7ef47476cace4544891f,2023-03-15,292,1,1165800,1165800.0,8743,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5890,631a7ef47476cace45448936,2023-02-04,331,1,16039500,16039500.0,120296,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5902,631a7ef57476cace45448c9a,2023-02-14,321,1,79695000,79695000.0,597712,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5903,631a7f0e7476cace4544ae6c,2023-04-21,255,1,114000,114000.0,855,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5909,631a7f107476cace4544b1f6,2023-06-01,214,1,132225,132225.0,991,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5910,631a7f107476cace4544b20a,2023-06-21,194,1,1514500,1514500.0,11358,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5920,631a96c87476cace45461a56,2023-06-24,191,1,60000,60000.0,450,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5924,631a96ca7476cace45461c46,2023-03-04,303,1,72000,72000.0,540,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5929,631a96cb7476cace45461d71,2023-04-14,262,1,75364560,75364560.0,565234,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
5935,631a96cc7476cace45461f7c,2023-03-23,284,1,44444444,44444444.0,333333,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5941,631a96cd7476cace45462125,2023-01-04,362,1,28000,28000.0,210,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5957,631a96d27476cace45462843,2023-05-12,234,2,220967,110483.5,1657,0,0.0,2,2,2,Mikro,1,Big Order Occasional Seller
5958,631a96d27476cace4546286b,2023-06-17,198,1,85000000,85000000.0,637500,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5966,631a96d47476cace45462ae9,2023-06-16,199,1,82102815,82102815.0,615771,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5978,631a96d77476cace45462d6f,2023-06-23,192,1,471750000,471750000.0,2358750,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
5979,631a96d77476cace45462d75,2023-05-24,222,1,4601700,4601700.0,34512,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
5984,631a96d87476cace45462dd3,2023-01-26,340,1,87523500,87523500.0,656426,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6018,631a96e27476cace45463bf9,2023-05-10,236,1,13644672,13644672.0,102335,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6022,631aaf2d7476cace454710a3,2023-05-23,223,1,401100,401100.0,3008,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6024,631aaf2d7476cace454710b0,2023-04-11,265,1,3701850,3701850.0,27763,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6034,631ce84ac4cfb4101e797f47,2023-05-24,222,1,15473400,15473400.0,116050,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6038,63202452ee73a0067a5aa339,2023-02-19,316,1,1920000,1920000.0,14400,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6041,632173b2384c5a7a2d0bb180,2023-05-19,227,2,103196700,51598350.0,773974,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6068,63237078fa2b0fb2daa2d96a,2023-06-25,190,2,202000,101000.0,1515,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6077,6323ae8c9845235dded07c75,2023-05-18,228,1,800000,800000.0,6000,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6087,6327dd694bce478f910421c9,2023-03-12,295,1,25510575,25510575.0,191329,0,0.0,1,1,1,Besar,1,Big Order Occasional Seller
6090,63282899b8a96cf46bfc4150,2023-05-27,219,2,333681540,166840770.0,2502610,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6093,63288531133e14e25e7bf936,2023-05-09,237,1,42300,42300.0,317,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6115,632c767c3fc3a7f35793e8a0,2023-03-28,279,1,90000,90000.0,675,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6125,632e700383e653b7718d65d7,2023-01-11,355,1,3746250,3746250.0,28096,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6131,6331396ad116e4715305e6f7,2023-02-24,311,1,11738000,11738000.0,88035,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6132,63314b10d116e4715308b08b,2023-04-13,263,1,58830000,58830000.0,441225,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6143,6333c564be5108e4752b5971,2023-01-14,352,1,34000,34000.0,255,0,0.0,1,0,0,Mikro,1,Big Order Occasional Seller
6156,63350e62817d4e64e6cedeab,2023-06-07,208,1,181928715,181928715.0,1364465,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6160,6335736319109c5239675fff,2023-01-12,354,1,840000,840000.0,6300,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6165,6336b7ee32c087543f6fdb59,2023-06-25,190,2,110389500,55194750.0,827920,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6169,633a50493980938df609f135,2023-03-02,305,1,12000,12000.0,90,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6179,633c14effca4c347b7a87061,2023-03-08,299,1,86000,86000.0,645,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6190,633d660e74b4f16bf99c1a18,2023-06-10,205,1,4572725,4572725.0,34295,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6193,633e38383f4fa5e18e32eab8,2023-05-19,227,2,15780000,7890000.0,118350,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6203,633eadea819aa7aa2287e929,2023-06-22,193,1,14456085,14456085.0,108420,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6216,6340bee98774579e6d8c65ee,2023-01-20,346,1,109000,109000.0,817,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6220,63438fbcb34bd6109437f18f,2023-05-31,215,1,48900000,48900000.0,366750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6241,634642b38bf75cbc978ffe56,2023-05-28,218,1,13125000,13125000.0,98437,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6244,634687418bf75cbc979c591f,2023-04-04,272,1,125000,125000.0,937,0,0.0,1,0,0,Mikro,1,Big Order Occasional Seller
6249,634778bcbc24f1cff0261871,2023-03-14,293,1,12970000,12970000.0,97275,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6259,63490085121b6f2d75a552b1,2023-03-08,299,1,68281000,68281000.0,512107,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6263,634934968bbd93df3c59c374,2023-05-11,235,1,70000,70000.0,525,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6264,634a38a9354aa5d0c08589ef,2023-05-20,226,1,28000,28000.0,210,0,0.0,1,0,0,Mikro,1,Big Order Occasional Seller
6269,634d1ffb354aa5d0c0b5c4ce,2023-05-20,226,1,17500000,17500000.0,131250,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6270,634d2c4f354aa5d0c0b86f04,2023-01-17,349,1,30401399,30401399.0,228010,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6272,634dffd93d906836dbad3815,2023-03-04,303,1,74000,74000.0,555,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6281,634f986f354aa5d0c0de5e78,2023-01-25,341,1,44990400000,44990400000.0,112476000,0,0.0,1,1,1,Besar,1,Big Order Occasional Seller
6288,634fbb02354aa5d0c0e03ec5,2023-02-21,314,1,9990000,9990000.0,74925,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6289,634fcc173d906836dbe1ae38,2023-02-02,333,1,690000,690000.0,5175,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6302,63520f2b13fd93585695ac0e,2023-02-19,316,1,62000,62000.0,465,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6303,6352105913fd93585695f0bf,2023-05-10,236,1,90000,90000.0,675,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6306,6352464a13fd9358569da4fe,2023-06-07,208,2,44464200,22232100.0,333481,0,0.0,2,1,1,Mikro,1,Big Order Occasional Seller
6310,635354386c8b38ec825af96c,2023-01-18,348,1,556443,556443.0,4173,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6312,635401dce6065b40e624f0bf,2023-04-04,272,1,40130000,40130000.0,300975,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6320,6356346a09aa94d17acbef07,2023-04-05,271,1,158000,158000.0,1185,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6321,6356348409aa94d17acbf6e2,2023-05-27,219,1,35000000,35000000.0,262500,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6323,63564ef609aa94d17ad4c8e3,2023-06-13,202,1,77250000,77250000.0,579375,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6325,6356527c09aa94d17ad5d3b0,2023-03-24,283,1,229000,229000.0,1717,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6326,635659f709aa94d17ad78e13,2023-02-03,332,1,555000,555000.0,4162,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6329,6356661f09aa94d17ad9d584,2023-05-24,222,2,17204372,8602186.0,129032,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6333,635745ee8216cb11f64eb597,2023-04-13,263,1,2870101,2870101.0,21525,0,0.0,1,1,1,Besar,1,Big Order Occasional Seller
6349,6358f6b14970d603af80fcd5,2023-02-21,314,1,114000,114000.0,855,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6356,635b397140bc475967a6c95c,2023-01-06,360,1,29193000,29193000.0,218947,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6360,635b8bdd40bc475967ab21e8,2023-01-07,359,1,125717046,125717046.0,942877,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6365,635b9a5b40bc475967ac18e4,2023-06-08,207,2,39891273,19945636.5,299183,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6372,635cff51202f3f8190a55ce6,2023-04-05,271,1,10933500,10933500.0,82001,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6378,635f7efc202f3f8190c880bc,2023-02-23,312,1,21645000,21645000.0,162337,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
6387,6360be7140bc475967c66424,2023-01-21,345,1,135000,135000.0,1012,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6389,6360d45a202f3f8190e443ae,2023-06-16,199,1,130000,130000.0,975,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6406,63637232bc1db090a9bbd27d,2023-05-31,215,1,305823030,305823030.0,1529115,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6407,636464b5e88fc3ea6525b3ec,2023-01-25,341,1,113220000,113220000.0,849150,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
6414,6364e2486cb5597288751951,2023-04-04,272,1,2500000,2500000.0,18750,0,0.0,1,0,0,Mikro,1,Big Order Occasional Seller
6415,63660fb26cb5597288768141,2023-03-23,284,2,22550649,11275324.5,169129,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6429,636a153f34a757970d928a92,2023-06-14,201,3,205170,68390.0,1537,0,0.0,2,1,1,Mikro,1,Big Order Occasional Seller
6435,636b7b83f18c4eeecdd44b65,2023-03-02,305,1,12987000,12987000.0,97402,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6455,636f2335aad47433fb55cb25,2023-05-27,219,1,55000,55000.0,412,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6462,6372e461dedb22dd0fa14acf,2023-01-13,353,1,49506000,49506000.0,371295,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6467,6373418ddedb22dd0fb7e097,2023-06-13,202,1,10000,10000.0,75,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
6478,6375e860a15fcee0426da2d4,2023-01-10,356,1,17982000,17982000.0,134865,0,0.0,1,1,1,Besar,1,Big Order Occasional Seller
6489,63772eaa11c5155a217e07f2,2023-06-15,200,1,7770000,7770000.0,58275,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
