,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
1006,631a54a67255a77e0e6fcdb2,2023-10-17,76,3,21333615,7111205.0,160001,0,0.0,3,2,3,0,Seasonal Buyer
1011,631a54a85b9755003d26a30c,2023-08-25,129,2,588199,294099.5,4410,0,0.0,2,2,2,0,Seasonal Buyer
1012,631a54a87255a77e0e6fce3e,2023-07-15,170,1,53280,53280.0,399,0,0.0,1,1,1,0,Seasonal Buyer
1043,631a54be5b9755003d26a837,2023-10-11,82,3,203757400,67919133.33333333,1528180,0,0.0,3,2,2,0,Seasonal Buyer
1056,631a54c95b9755003d26aaa5,2023-09-10,113,6,876745322,146124220.33333334,2261856,0,0.0,4,2,4,0,Seasonal Buyer
1067,631a54cc5b9755003d26ab95,2023-10-06,87,3,4582080,1527360.0,34364,0,0.0,1,1,1,0,Seasonal Buyer
1078,631a54d07255a77e0e6fd849,2023-10-24,69,2,535490,267745.0,4015,0,0.0,1,1,1,0,Seasonal Buyer
1095,631a54d85b9755003d26ae46,2023-09-27,96,8,12654920,1581865.0,94909,0,0.0,7,4,5,0,Seasonal Buyer
1098,631a54d87255a77e0e6fda52,2023-10-12,81,6,40958835,6826472.5,307189,0,0.0,1,1,1,0,Seasonal Buyer
1108,631a54de5b9755003d26af98,2023-09-15,108,1,21983087,21983087.0,164873,0,0.0,1,1,1,0,Seasonal Buyer
1111,631a54df5b9755003d26b00a,2023-10-11,82,9,520924947,57880549.666666664,3906933,0,0.0,1,1,1,0,Seasonal Buyer
1134,631a54f05b9755003d26b45a,2023-06-30,185,1,192750,192750.0,1445,0,0.0,1,1,1,0,Seasonal Buyer
1137,631a54f25b9755003d26b4b0,2023-07-26,159,6,67513700,11252283.333333334,506351,0,0.0,4,3,3,0,Seasonal Buyer
1142,631a54f37255a77e0e6fe11d,2023-09-24,99,2,78664173,39332086.5,589980,0,0.0,1,1,1,0,Seasonal Buyer
1145,631a54f45b9755003d26b539,2023-09-30,93,5,47946228,9589245.6,359594,0,0.0,1,1,1,0,Seasonal Buyer
1149,631a54f55b9755003d26b5a3,2023-09-27,96,6,50931000,8488500.0,381981,0,0.0,1,1,1,0,Seasonal Buyer
1151,631a54f65b9755003d26b5bb,2023-10-17,76,8,33477204,4184650.5,251076,0,0.0,2,1,2,0,Seasonal Buyer
1158,631a54fb5b9755003d26b729,2023-10-20,73,8,4722500,590312.5,35416,0,0.0,2,1,1,0,Seasonal Buyer
1169,631a55015b9755003d26b893,2023-08-22,132,3,18700143,6233381.0,140250,0,0.0,1,1,1,0,Seasonal Buyer
1172,631a55055b9755003d26b9b0,2023-09-28,95,1,15222262,15222262.0,114166,0,0.0,1,1,1,0,Seasonal Buyer
1175,631a55065b9755003d26b9e8,2023-10-26,67,2,4718998,2359499.0,35392,0,0.0,1,1,1,0,Seasonal Buyer
1180,631a55075b9755003d26ba19,2023-10-14,79,1,1796300,1796300.0,13472,0,0.0,1,1,1,0,Seasonal Buyer
1200,631a550e5b9755003d26bbd2,2023-09-28,95,1,329455,329455.0,2470,0,0.0,1,1,1,0,Seasonal Buyer
1201,631a550e5b9755003d26bbf2,2023-10-10,83,4,205040,51260.0,1536,0,0.0,3,1,1,0,Seasonal Buyer
1204,631a55115b9755003d26bcab,2023-08-18,136,2,13200000,6600000.0,99000,0,0.0,1,1,1,0,Seasonal Buyer
1231,631a551d5b9755003d26bf91,2023-10-14,79,6,8256017,1376002.8333333333,61917,0,0.0,5,3,3,0,Seasonal Buyer
1234,631a551e5b9755003d26bfd0,2023-10-08,85,1,95348,95348.0,715,0,0.0,1,1,1,0,Seasonal Buyer
1236,631a551f5b9755003d26c039,2023-10-01,92,7,1894792,270684.5714285714,14208,0,0.0,3,1,2,0,Seasonal Buyer
1243,631a55215b9755003d26c09b,2023-08-10,144,1,7159500,7159500.0,53696,0,0.0,1,1,1,0,Seasonal Buyer
1249,631a55257255a77e0e6fed52,2023-10-25,68,13,515659428,39666109.84615385,3867439,0,0.0,2,1,1,0,Seasonal Buyer
1251,631a55265b9755003d26c19d,2023-10-14,79,2,80168944,40084472.0,601267,0,0.0,2,2,2,0,Seasonal Buyer
1256,631a55288755a8a9895deebf,2023-07-15,170,2,31790000,15895000.0,238425,0,0.0,1,1,1,0,Seasonal Buyer
1257,631a55288755a8a9895deecc,2023-08-10,144,4,113950000,28487500.0,854625,0,0.0,1,1,1,0,Seasonal Buyer
1285,631a55328755a8a9895df075,2023-08-05,149,4,13310000,3327500.0,99824,0,0.0,1,1,1,0,Seasonal Buyer
1299,631a55388755a8a9895df18f,2023-10-03,90,4,13310000,3327500.0,99824,0,0.0,1,1,1,0,Seasonal Buyer
1301,631a553a5b9755003d26c556,2023-10-13,80,4,237741184,59435296.0,1783057,0,0.0,3,1,1,0,Seasonal Buyer
1302,631a553b5b9755003d26c587,2023-10-04,89,2,526500,263250.0,3948,0,0.0,2,1,2,0,Seasonal Buyer
1304,631a553b5b9755003d26c5a3,2023-10-19,74,2,303600,151800.0,2276,0,0.0,1,1,1,0,Seasonal Buyer
1307,631a553d5b9755003d26c5d6,2023-08-31,123,1,151800,151800.0,1138,0,0.0,1,1,1,0,Seasonal Buyer
1312,631a553e5b9755003d26c620,2023-07-22,163,2,304674,152337.0,2284,0,0.0,2,2,2,0,Seasonal Buyer
1318,631a553f8755a8a9895df2ba,2023-10-25,68,8,10424232,1303029.0,78178,0,0.0,1,1,1,0,Seasonal Buyer
1321,631a55405b9755003d26c660,2023-07-25,160,1,59000,59000.0,442,0,0.0,1,1,1,0,Seasonal Buyer
1326,631a55435b9755003d26c707,2023-10-01,92,4,402340,100585.0,3016,0,0.0,4,1,3,0,Seasonal Buyer
1329,631a55438755a8a9895df380,2023-10-18,75,5,26509575,5301915.0,198819,0,0.0,1,1,1,0,Seasonal Buyer
1335,631a55455b9755003d26c771,2023-07-16,169,1,15480000,15480000.0,116100,0,0.0,1,1,1,0,Seasonal Buyer
1344,631a55477255a77e0e6ff3d4,2023-06-30,185,1,759550,759550.0,5696,0,0.0,1,1,1,0,Seasonal Buyer
1352,631a554a8755a8a9895df4a4,2023-10-07,86,12,37301250,3108437.5,279751,0,0.0,2,1,1,0,Seasonal Buyer
1353,631a554a8755a8a9895df4b2,2023-07-11,174,2,10440000,5220000.0,78300,0,0.0,1,1,1,0,Seasonal Buyer
1357,631a554b8755a8a9895df4f5,2023-07-11,174,7,29516806,4216686.571428572,221374,0,0.0,2,1,1,0,Seasonal Buyer
1358,631a554b8755a8a9895df4fd,2023-10-11,82,2,12597360,6298680.0,94479,0,0.0,1,1,1,0,Seasonal Buyer
1360,631a554c8755a8a9895df50d,2023-08-23,131,4,22250000,5562500.0,166874,0,0.0,1,1,1,0,Seasonal Buyer
1365,631a554d8755a8a9895df53e,2023-10-18,75,5,21675150,4335030.0,162561,0,0.0,1,1,1,0,Seasonal Buyer
1368,631a554e8755a8a9895df584,2023-10-05,88,2,26240000,13120000.0,196800,0,0.0,1,1,1,0,Seasonal Buyer
1388,631a55595b9755003d26cb1b,2023-10-24,69,1,1222100,1222100.0,9165,0,0.0,1,1,1,0,Seasonal Buyer
1398,631a555e7255a77e0e6ff805,2023-08-28,126,2,19210950,9605475.0,144081,0,0.0,1,1,1,0,Seasonal Buyer
1404,631a55607255a77e0e6ff88f,2023-09-23,100,1,1837250,1837250.0,13779,0,0.0,1,1,1,0,Seasonal Buyer
1432,631a556a5b9755003d26ce63,2023-09-23,100,3,15493995,5164665.0,116204,0,0.0,1,1,1,0,Seasonal Buyer
1436,631a556b8755a8a9895dfa76,2023-09-28,95,3,2091455,697151.6666666666,15685,0,0.0,2,1,2,0,Seasonal Buyer
1457,631a55735b9755003d26d015,2023-10-14,79,9,1032508,114723.11111111111,7739,0,0.0,3,1,1,0,Seasonal Buyer
1480,631a557b8755a8a9895dfd66,2023-10-12,81,1,199000,199000.0,1492,0,0.0,1,1,1,0,Seasonal Buyer
1487,631a557e8755a8a9895dfdf7,2023-10-12,81,6,171587394,28597899.0,1286904,0,0.0,1,1,1,0,Seasonal Buyer
1493,631a55827255a77e0e6ffef2,2023-08-03,151,1,18315000,18315000.0,137362,0,0.0,1,1,1,0,Seasonal Buyer
1496,631a55835b9755003d26d315,2023-10-12,81,2,568875,284437.5,4265,0,0.0,2,1,2,0,Seasonal Buyer
1500,631a55845b9755003d26d356,2023-06-29,186,2,25750000,12875000.0,193125,0,0.0,1,1,1,0,Seasonal Buyer
1501,631a55845b9755003d26d35b,2023-08-04,150,1,288600,288600.0,2164,0,0.0,1,1,1,0,Seasonal Buyer
1505,631a55865b9755003d26d39c,2023-08-24,130,2,40237500,20118750.0,301780,0,0.0,1,1,1,0,Seasonal Buyer
1507,631a55875b9755003d26d3b8,2023-09-08,115,1,140000,140000.0,1050,0,0.0,1,1,1,0,Seasonal Buyer
1509,631a55885b9755003d26d3f7,2023-10-20,73,4,925870,231467.5,6943,0,0.0,2,1,2,0,Seasonal Buyer
1510,631a55895b9755003d26d421,2023-10-18,75,1,27804390,27804390.0,208532,0,0.0,1,1,1,0,Seasonal Buyer
1512,631a558a8755a8a9895e000b,2023-10-21,72,2,14495570,7247785.0,108716,0,0.0,2,2,2,0,Seasonal Buyer
1525,631a55945b9755003d26d666,2023-10-25,68,2,2336400,1168200.0,17522,0,0.0,1,1,1,0,Seasonal Buyer
1530,631a55967255a77e0e70028e,2023-10-11,82,2,14805368,7402684.0,111040,0,0.0,2,2,2,0,Seasonal Buyer
1531,631a55968755a8a9895e020c,2023-10-11,82,1,875000,875000.0,6562,0,0.0,1,1,1,0,Seasonal Buyer
1532,631a55968755a8a9895e0218,2023-10-13,80,3,3122595,1040865.0,23418,0,0.0,2,2,2,0,Seasonal Buyer
1535,631a55975b9755003d26d6eb,2023-10-12,81,3,372640,124213.33333333333,2794,0,0.0,2,1,1,0,Seasonal Buyer
1540,631a55985b9755003d26d713,2023-07-11,174,4,594680,148670.0,4459,0,0.0,3,2,3,0,Seasonal Buyer
1541,631a55985b9755003d26d723,2023-10-19,74,3,872460,290820.0,6543,0,0.0,1,1,1,0,Seasonal Buyer
1545,631a55995b9755003d26d753,2023-09-15,108,1,245250,245250.0,1839,0,0.0,1,1,1,0,Seasonal Buyer
1553,631a559d7255a77e0e7003d1,2023-07-14,171,3,690489,230163.0,5177,0,0.0,3,1,2,0,Seasonal Buyer
1555,631a559e5b9755003d26d834,2023-07-18,167,1,2260000,2260000.0,16950,0,0.0,1,1,1,0,Seasonal Buyer
1568,631a55a28755a8a9895e044f,2023-08-05,149,1,363000,363000.0,2722,0,0.0,1,1,1,0,Seasonal Buyer
1569,631a55a38755a8a9895e0464,2023-08-13,141,2,59000,29500.0,442,0,0.0,2,2,2,0,Seasonal Buyer
1571,631a55a48755a8a9895e0495,2023-09-15,108,2,106290,53145.0,796,0,0.0,2,1,2,0,Seasonal Buyer
1575,631a55a67255a77e0e70057b,2023-07-15,170,2,924000,462000.0,6930,0,0.0,2,1,1,0,Seasonal Buyer
1592,631a55ab7255a77e0e700654,2023-10-12,81,3,39544188,13181396.0,296580,0,0.0,2,1,2,0,Seasonal Buyer
1599,631a55b05b9755003d26dba6,2023-08-10,144,2,860250,430125.0,6451,0,0.0,1,1,1,0,Seasonal Buyer
1601,631a55b07255a77e0e70073c,2023-10-06,87,8,907491600,113436450.0,6806184,0,0.0,1,1,1,0,Seasonal Buyer
1608,631a55b28755a8a9895e0718,2023-09-13,110,3,9220400,3073466.6666666665,69152,0,0.0,3,2,3,0,Seasonal Buyer
1616,631a55b55b9755003d26dc71,2023-09-01,122,1,665500,665500.0,4991,0,0.0,1,1,1,0,Seasonal Buyer
1624,631a55b75b9755003d26dcc3,2023-10-04,89,2,540350,270175.0,4052,0,0.0,2,2,2,0,Seasonal Buyer
1635,631a55b98755a8a9895e084f,2023-07-11,174,4,500801,125200.25,3754,0,0.0,3,2,2,0,Seasonal Buyer
1642,631a55bb8755a8a9895e08c1,2023-09-09,114,7,192300,27471.428571428572,1440,0,0.0,3,1,2,0,Seasonal Buyer
1643,631a55bc5b9755003d26ddcf,2023-08-15,139,3,187419400,62473133.333333336,1405645,0,0.0,3,2,2,0,Seasonal Buyer
1648,631a55bd8755a8a9895e0924,2023-10-07,86,2,41700,20850.0,312,0,0.0,2,1,1,0,Seasonal Buyer
1660,631a55c65b9755003d26dfb2,2023-10-08,85,4,3366700,841675.0,25249,0,0.0,1,1,1,0,Seasonal Buyer
1662,631a55c75b9755003d26dfe3,2023-08-29,125,2,4042577,2021288.5,30319,0,0.0,1,1,1,0,Seasonal Buyer
1668,631a55c98755a8a9895e0b0f,2023-10-07,86,3,79370,26456.666666666668,595,0,0.0,3,1,3,0,Seasonal Buyer
1669,631a55c98755a8a9895e0b1e,2023-07-13,172,3,269960,89986.66666666667,2023,0,0.0,2,2,2,0,Seasonal Buyer
1671,631a55ca5b9755003d26e068,2023-07-06,179,1,188700,188700.0,1415,0,0.0,1,1,1,0,Seasonal Buyer
1674,631a55ca8755a8a9895e0b4a,2023-07-11,174,2,217698,108849.0,1632,0,0.0,2,1,1,0,Seasonal Buyer
1679,631a55cc5b9755003d26e0bb,2023-10-11,82,3,15540160,5180053.333333333,116550,0,0.0,2,2,2,0,Seasonal Buyer
1680,631a55cc8755a8a9895e0b89,2023-10-01,92,3,1237385,412461.6666666667,9279,0,0.0,3,2,3,0,Seasonal Buyer
1688,631a55d08755a8a9895e0c4b,2023-07-21,164,1,113960,113960.0,854,0,0.0,1,1,1,0,Seasonal Buyer
1694,631a55d38755a8a9895e0cc9,2023-07-08,177,4,203014,50753.5,1521,0,0.0,2,1,1,0,Seasonal Buyer
1699,631a55d58755a8a9895e0d24,2023-10-13,80,3,126845,42281.666666666664,950,0,0.0,3,3,3,0,Seasonal Buyer
1704,631a55d78755a8a9895e0d96,2023-10-12,81,6,87998812,14666468.666666666,659988,0,0.0,3,2,3,0,Seasonal Buyer
1731,631a55e87255a77e0e7011c2,2023-08-01,153,3,1373169,457723.0,10297,0,0.0,2,2,2,0,Seasonal Buyer
1741,631a55ee5b9755003d26e541,2023-09-14,109,1,1811150,1811150.0,13583,0,0.0,1,1,1,0,Seasonal Buyer
1750,631a55ee5b9755003d26e589,2023-07-08,177,3,3090500,1030166.6666666666,23178,0,0.0,1,1,1,0,Seasonal Buyer
1755,631a55ee5b9755003d26e5bb,2023-08-08,146,1,1662000,1662000.0,12465,0,0.0,1,1,1,0,Seasonal Buyer
1758,631a55ee8755a8a9895e11fb,2023-09-21,102,3,33712000,11237333.333333334,252840,0,0.0,3,3,3,0,Seasonal Buyer
1761,631a55f05b9755003d26e701,2023-06-29,186,2,10473571,5236785.5,78551,0,0.0,2,1,2,0,Seasonal Buyer
1762,631a55f05b9755003d26e703,2023-08-18,136,1,254190000,254190000.0,1270950,0,0.0,1,1,1,0,Seasonal Buyer
1765,631a55f15b9755003d26e71d,2023-09-10,113,4,129361620,32340405.0,970211,0,0.0,4,3,4,0,Seasonal Buyer
1772,631a55f35b9755003d26e7ae,2023-08-10,144,4,713237160,178309290.0,5349278,0,0.0,3,2,2,0,Seasonal Buyer
1793,631a56035b9755003d26ea9d,2023-10-03,90,13,429435954,33033534.923076924,3220765,0,0.0,1,1,1,0,Seasonal Buyer
1809,631a56077255a77e0e70176b,2023-07-27,158,3,4557266,1519088.6666666667,34178,0,0.0,2,1,1,0,Seasonal Buyer
1814,631a56097255a77e0e7017cb,2023-10-10,83,2,28600000,14300000.0,214500,0,0.0,1,1,1,0,Seasonal Buyer
1826,631a560e5b9755003d26ec93,2023-10-10,83,1,68200,68200.0,511,0,0.0,1,1,1,0,Seasonal Buyer
1831,631a56105b9755003d26ecd9,2023-09-29,94,2,49000,24500.0,367,0,0.0,1,1,1,0,Seasonal Buyer
1832,631a56108755a8a9895e17b9,2023-08-30,124,1,4950000,4950000.0,37125,0,0.0,1,1,1,0,Seasonal Buyer
1835,631a56115b9755003d26ed03,2023-10-13,80,2,353600,176800.0,2651,0,0.0,2,1,1,0,Seasonal Buyer
1843,631a56118755a8a9895e1805,2023-08-12,142,1,930620,930620.0,6979,0,0.0,1,1,1,0,Seasonal Buyer
1846,631a56127255a77e0e701971,2023-09-07,116,2,1717250,858625.0,12879,0,0.0,2,1,2,0,Seasonal Buyer
1858,631a56145b9755003d26ed88,2023-07-07,178,3,76910,25636.666666666668,576,0,0.0,3,3,3,0,Seasonal Buyer
1859,631a56145b9755003d26ed8f,2023-10-18,75,2,110000,55000.0,825,0,0.0,1,1,1,0,Seasonal Buyer
1871,631a561b7255a77e0e701b02,2023-10-18,75,12,24541000,2045083.3333333333,184055,0,0.0,1,1,1,0,Seasonal Buyer
1877,631a561e5b9755003d26ef84,2023-10-11,82,2,176188340,88094170.0,1321412,0,0.0,1,1,1,0,Seasonal Buyer
1880,631a561e7255a77e0e701bb6,2023-10-19,74,3,4615100,1538366.6666666667,34612,0,0.0,1,1,1,0,Seasonal Buyer
1894,631a56225b9755003d26f033,2023-10-22,71,3,6445899,2148633.0,48343,0,0.0,2,1,2,0,Seasonal Buyer
1914,631a562c7255a77e0e701e06,2023-09-01,122,1,1634600,1634600.0,12259,0,0.0,1,1,1,0,Seasonal Buyer
1916,631a562c7255a77e0e701e26,2023-10-11,82,3,19343785,6447928.333333333,145077,0,0.0,3,1,2,0,Seasonal Buyer
1928,631a56327255a77e0e701f2f,2023-09-08,115,4,60170000,15042500.0,451274,0,0.0,2,1,1,0,Seasonal Buyer
1944,631a56365b9755003d26f403,2023-08-16,138,1,4581500,4581500.0,34361,0,0.0,1,1,1,0,Seasonal Buyer
1949,631a563b5b9755003d26f4e3,2023-09-03,120,1,77158,77158.0,578,0,0.0,1,1,1,0,Seasonal Buyer
1953,631a563c8755a8a9895e1f8b,2023-08-26,128,4,348030,87007.5,2608,0,0.0,4,1,3,0,Seasonal Buyer
1955,631a563d5b9755003d26f514,2023-08-08,146,4,325584,81396.0,2441,0,0.0,2,2,2,0,Seasonal Buyer
1965,631a563f8755a8a9895e2002,2023-10-07,86,3,204202,68067.33333333333,1530,0,0.0,3,3,3,0,Seasonal Buyer
1972,631a56408755a8a9895e2056,2023-10-23,70,3,80140,26713.333333333332,599,0,0.0,3,1,1,0,Seasonal Buyer
1974,631a56417255a77e0e7021f9,2023-08-29,125,2,6952640,3476320.0,52144,0,0.0,2,2,2,0,Seasonal Buyer
1977,631a56428755a8a9895e208b,2023-09-20,103,1,139930,139930.0,1049,0,0.0,1,1,1,0,Seasonal Buyer
1983,631a56448755a8a9895e2100,2023-10-07,86,5,14684986,2936997.2,110135,0,0.0,4,2,3,0,Seasonal Buyer
1991,631a56468755a8a9895e213d,2023-10-19,74,4,11298540,2824635.0,84737,0,0.0,1,1,1,0,Seasonal Buyer
1996,631a56478755a8a9895e2183,2023-07-18,167,3,1013744,337914.6666666667,7602,0,0.0,3,2,3,0,Seasonal Buyer
2003,631a56488755a8a9895e21b6,2023-07-25,160,2,571100,285550.0,4283,0,0.0,2,1,1,0,Seasonal Buyer
2004,631a56488755a8a9895e21c2,2023-08-16,138,1,136400,136400.0,1023,0,0.0,1,1,1,0,Seasonal Buyer
2020,631a564c5b9755003d26f7f3,2023-10-19,74,5,13075004,2615000.8,98059,0,0.0,2,1,1,0,Seasonal Buyer
2026,631a564d5b9755003d26f831,2023-08-05,149,5,265223,53044.6,1987,0,0.0,4,4,4,0,Seasonal Buyer
2027,631a564d8755a8a9895e228e,2023-08-29,125,4,429300,107325.0,3218,0,0.0,3,3,3,0,Seasonal Buyer
2028,631a564d8755a8a9895e22a6,2023-10-15,78,1,61600,61600.0,462,0,0.0,1,1,1,0,Seasonal Buyer
2032,631a564e8755a8a9895e22d1,2023-06-25,190,4,530750,132687.5,3978,0,0.0,3,3,3,0,Seasonal Buyer
2033,631a564f5b9755003d26f86a,2023-09-23,100,3,75000,25000.0,561,0,0.0,3,2,3,0,Seasonal Buyer
2034,631a564f7255a77e0e702471,2023-10-04,89,4,3425079,856269.75,25685,0,0.0,1,1,1,0,Seasonal Buyer
2046,631a56535b9755003d26f939,2023-08-23,131,2,1589100,794550.0,11917,0,0.0,2,2,2,0,Seasonal Buyer
2052,631a56565b9755003d26f9bf,2023-10-24,69,4,10465850,2616462.5,78491,0,0.0,1,1,1,0,Seasonal Buyer
2053,631a56567255a77e0e7025af,2023-09-29,94,1,333000,333000.0,2497,0,0.0,1,1,1,0,Seasonal Buyer
2060,631a56597255a77e0e70263b,2023-10-12,81,8,73120686,9140085.75,548401,0,0.0,3,3,3,0,Seasonal Buyer
2070,631a565f5b9755003d26fb65,2023-10-11,82,9,1937563,215284.77777777778,14527,0,0.0,4,1,2,0,Seasonal Buyer
2074,631a56605b9755003d26fba3,2023-10-17,76,3,1316500,438833.3333333333,9873,0,0.0,2,1,1,0,Seasonal Buyer
2081,631a56648755a8a9895e26b5,2023-08-21,133,2,393250,196625.0,2948,0,0.0,1,1,1,0,Seasonal Buyer
2087,631a56667255a77e0e70287d,2023-10-23,70,2,1422900,711450.0,10671,0,0.0,1,1,1,0,Seasonal Buyer
2094,631a566b7255a77e0e70297d,2023-10-23,70,1,24500000,24500000.0,183750,0,0.0,1,1,1,0,Seasonal Buyer
2116,631a56728755a8a9895e2940,2023-07-12,173,2,97600,48800.0,732,0,0.0,2,2,2,0,Seasonal Buyer
2117,631a56737255a77e0e702b07,2023-07-06,179,1,238602,238602.0,1789,0,0.0,1,1,1,0,Seasonal Buyer
2123,631a56748755a8a9895e2992,2023-09-30,93,2,95600,47800.0,716,0,0.0,2,2,2,0,Seasonal Buyer
2125,631a56748755a8a9895e29a9,2023-07-20,165,1,52000,52000.0,390,0,0.0,1,1,1,0,Seasonal Buyer
2126,631a56748755a8a9895e29b7,2023-09-22,101,4,482002,120500.5,3613,0,0.0,4,2,4,0,Seasonal Buyer
2129,631a56758755a8a9895e29ca,2023-09-30,93,2,185025,92512.5,1387,0,0.0,2,1,2,0,Seasonal Buyer
2130,631a56758755a8a9895e29de,2023-10-20,73,2,127960,63980.0,959,0,0.0,2,2,2,0,Seasonal Buyer
2151,631a567d8755a8a9895e2bae,2023-10-07,86,3,1259725,419908.3333333333,9446,0,0.0,1,1,1,0,Seasonal Buyer
2158,631a567f8755a8a9895e2c57,2023-10-21,72,15,56278910,3751927.3333333335,422087,0,0.0,1,1,1,0,Seasonal Buyer
2163,631a56818755a8a9895e2cb9,2023-10-14,79,3,396775,132258.33333333334,2975,0,0.0,3,2,3,0,Seasonal Buyer
2167,631a56848755a8a9895e2df2,2023-09-29,94,7,39625400,5660771.428571428,297188,0,0.0,3,3,3,0,Seasonal Buyer
2169,631a56868755a8a9895e2e6a,2023-10-12,81,1,83600,83600.0,627,0,0.0,1,1,1,0,Seasonal Buyer
2177,631a56888755a8a9895e2f3c,2023-10-02,91,5,2265512,453102.4,16989,0,0.0,5,2,4,0,Seasonal Buyer
2184,631a568a8755a8a9895e2ff3,2023-09-14,109,4,11852975,2963243.75,88896,0,0.0,1,1,1,0,Seasonal Buyer
2192,631a568e8755a8a9895e3140,2023-09-23,100,5,21053600,4210720.0,157900,0,0.0,2,2,2,0,Seasonal Buyer
2207,631a569f8755a8a9895e360a,2023-08-30,124,7,5625071,803581.5714285715,42186,0,0.0,7,4,6,0,Seasonal Buyer
2210,631a56a28755a8a9895e3714,2023-10-13,80,2,283050,141525.0,2122,0,0.0,1,1,1,0,Seasonal Buyer
2231,631a56ac8755a8a9895e3b41,2023-07-12,173,2,161440,80720.0,1210,0,0.0,2,2,2,0,Seasonal Buyer
2233,631a56ac8755a8a9895e3b6b,2023-09-08,115,2,315200,157600.0,2363,0,0.0,2,1,2,0,Seasonal Buyer
2235,631a56ad8755a8a9895e3b95,2023-10-11,82,4,474622,118655.5,3558,0,0.0,4,3,4,0,Seasonal Buyer
2236,631a56ad8755a8a9895e3bac,2023-10-06,87,2,78970,39485.0,591,0,0.0,2,1,2,0,Seasonal Buyer
2237,631a56ad8755a8a9895e3bae,2023-10-07,86,3,435192,145064.0,3263,0,0.0,3,3,3,0,Seasonal Buyer
2239,631a56ae8755a8a9895e3beb,2023-08-15,139,2,151550,75775.0,1136,0,0.0,2,2,2,0,Seasonal Buyer
2242,631a56af8755a8a9895e3c38,2023-08-11,143,3,835700,278566.6666666667,6266,0,0.0,3,3,3,0,Seasonal Buyer
2246,631a56af8755a8a9895e3c59,2023-10-14,79,2,17507982,8753991.0,131309,0,0.0,2,1,2,0,Seasonal Buyer
2248,631a56af8755a8a9895e3c77,2023-09-15,108,8,403022,50377.75,3020,0,0.0,4,2,4,0,Seasonal Buyer
2251,631a56b18755a8a9895e3d01,2023-10-03,90,2,92960,46480.0,697,0,0.0,2,2,2,0,Seasonal Buyer
2254,631a56b28755a8a9895e3d4b,2023-07-22,163,3,21169998,7056666.0,158773,0,0.0,2,2,2,0,Seasonal Buyer
2261,631a56b38755a8a9895e3db5,2023-09-30,93,2,945730,472865.0,7092,0,0.0,2,1,2,0,Seasonal Buyer
2263,631a56b68755a8a9895e3ea5,2023-08-05,149,2,30443799,15221899.5,228327,0,0.0,1,1,1,0,Seasonal Buyer
2264,631a56b68755a8a9895e3eac,2023-10-12,81,2,155400000,77700000.0,1165500,0,0.0,1,1,1,0,Seasonal Buyer
2278,631a56bb8755a8a9895e40ff,2023-10-10,83,1,12100,12100.0,90,0,0.0,1,1,1,0,Seasonal Buyer
2281,631a56bc8755a8a9895e4140,2023-10-12,81,1,31446300,31446300.0,235847,0,0.0,1,1,1,0,Seasonal Buyer
2287,631a56c08755a8a9895e4309,2023-08-29,125,1,107800,107800.0,808,0,0.0,1,1,1,0,Seasonal Buyer
2291,631a56c28755a8a9895e4378,2023-10-10,83,3,3779136,1259712.0,28342,0,0.0,1,1,1,0,Seasonal Buyer
2293,631a56c38755a8a9895e442b,2023-10-19,74,2,109853200,54926600.0,823898,0,0.0,1,1,1,0,Seasonal Buyer
2310,631a56c88755a8a9895e4605,2023-08-19,135,2,1247000,623500.0,9352,0,0.0,2,2,2,0,Seasonal Buyer
2314,631a56ca8755a8a9895e46c4,2023-10-24,69,1,1619750,1619750.0,12148,0,0.0,1,1,1,0,Seasonal Buyer
2324,631a56cc8755a8a9895e476a,2023-10-19,74,12,396232100,33019341.666666668,2971738,0,0.0,1,1,1,0,Seasonal Buyer
2328,631a56ce8755a8a9895e47f6,2023-10-01,92,2,147403300,73701650.0,1105524,0,0.0,1,1,1,0,Seasonal Buyer
2350,631a56e28755a8a9895e4caf,2023-10-12,81,6,42386452,7064408.666666667,317896,0,0.0,4,1,2,0,Seasonal Buyer
2377,631a56f08755a8a9895e5169,2023-09-02,121,5,9059932,1811986.4,67947,0,0.0,2,1,2,0,Seasonal Buyer
2379,631a56f08755a8a9895e5192,2023-08-05,149,1,76500,76500.0,573,0,0.0,1,1,1,0,Seasonal Buyer
2392,631a56f98755a8a9895e54dc,2023-08-30,124,6,2102230,350371.6666666667,15764,0,0.0,2,2,2,0,Seasonal Buyer
2398,631a56fb8755a8a9895e558d,2023-08-15,139,4,407300,101825.0,3052,0,0.0,4,1,2,0,Seasonal Buyer
2403,631a57008755a8a9895e57d5,2023-10-04,89,5,15812382,3162476.4,118591,0,0.0,2,1,1,0,Seasonal Buyer
2406,631a57028755a8a9895e588c,2023-06-30,185,1,41925,41925.0,314,0,0.0,1,1,1,0,Seasonal Buyer
2408,631a57038755a8a9895e5921,2023-07-27,158,3,92600010,30866670.0,694498,0,0.0,1,1,1,0,Seasonal Buyer
2416,631a570c8755a8a9895e5c1c,2023-10-11,82,3,10252090,3417363.3333333335,76890,0,0.0,1,1,1,0,Seasonal Buyer
